UserComments,PercentageSimilarity,MediaItems,IsRecentlyVerified,DateLastVerified,ID,UUID,ParentChargePointID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageTypeID,UsageCost,Connections,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,DataProvider.WebsiteURL,DataProvider.Comments,DataProvider.DataProviderStatusType.IsProviderEnabled,DataProvider.DataProviderStatusType.ID,DataProvider.DataProviderStatusType.Title,DataProvider.IsRestrictedEdit,DataProvider.IsOpenDataLicensed,DataProvider.IsApprovedImport,DataProvider.License,DataProvider.DateLastImported,DataProvider.ID,DataProvider.Title,OperatorInfo.WebsiteURL,OperatorInfo.Comments,OperatorInfo.PhonePrimaryContact,OperatorInfo.PhoneSecondaryContact,OperatorInfo.IsPrivateIndividual,OperatorInfo.AddressInfo,OperatorInfo.BookingURL,OperatorInfo.ContactEmail,OperatorInfo.FaultReportEmail,OperatorInfo.IsRestrictedEdit,OperatorInfo.ID,OperatorInfo.Title,UsageType.IsPayAtLocation,UsageType.IsMembershipRequired,UsageType.IsAccessKeyRequired,UsageType.ID,UsageType.Title,StatusType.IsOperational,StatusType.IsUserSelectable,StatusType.ID,StatusType.Title,SubmissionStatus.IsLive,SubmissionStatus.ID,SubmissionStatus.Title,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.AddressLine2,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Country.ISOCode,AddressInfo.Country.ContinentCode,AddressInfo.Country.ID,AddressInfo.Country.Title,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.ContactEmail,AddressInfo.AccessComments,AddressInfo.RelatedURL,AddressInfo.Distance,AddressInfo.DistanceUnit,OperatorInfo,UsageType
,,,True,2025-01-23T07:49:00Z,307449,F41F4D21-2949-44CE-AF26-E42F963DED34,,1,,1.0,,1.0,,"[{'ID': 586492, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'AT*VNA*E1140570021*1', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 11, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2, 'Comments': None}]",2,,,,50,2025-01-23T07:49:00Z,,1,2024-12-26T10:13:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,,,,,,,,,,,1.0,(Unknown Operator),,,,1.0,Public,True,True,50,Operational,True,200,Submission Published,307838,Wien Energie Albert Schweitzer Gasse,Albert-Schweitzer-Gasse 5,,Wien,Wien,1140,19,AT,EU,19,Austria,48.20730390783362,16.219790666980913,,,,,,,0,,
,,,False,2024-10-14T08:09:00Z,304262,ADC5694D-9589-487F-8A97-5DF8E2E90B21,,1,,3320.0,,5.0,"€0,39/kWh","[{'ID': 576148, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': 500, 'Voltage': 800, 'PowerKW': 300, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",2,,,,50,2024-10-14T08:09:00Z,,1,2024-09-18T09:30:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.da-emobil.com/ladenetz,,,,False,,,,,False,3320.0,da emobil,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,304651,ETIVERA Verpackungsechnik GmbH,Innovationspark 3,,St. Margarethen an der Raab,,8321,19,AT,EU,19,Austria,47.05308570249525,15.746010490789331,,,,,,,0,,
,,,False,2024-09-02T01:44:00Z,303668,7B9D1986-AC22-42AA-9B21-A909FB7A6E18,,1,,5.0,,5.0,,"[{'ID': 572809, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'AT*HTB*E1012820', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 1, 'Comments': None}, {'ID': 572810, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'AT*HTB*E1012819', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 1, 'Comments': None}]",2,,,,50,2024-09-02T01:44:00Z,,1,2024-08-29T09:36:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.chargepoint.net/,"GB*CPI,AT*HTB",1-408-841-4500,,False,,,,,False,5.0,ChargePoint,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,304055,PC Eelctric GmbH,Diesseits 145,,St. Martin im Innkreis,,4973,19,AT,EU,19,Austria,48.287987656551536,13.435026287263327,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301717,470100BF-81BE-4F72-A19E-91225CFF9D59,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564511, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:08:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302104,Ionity Parndorf,Gewerbestraße,,,Burgenland,7111,19,AT,EU,19,Austria,47.975942639352304,16.854406302430963,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301716,2B983D01-5D12-46CC-B28E-2CE7C479D23F,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564510, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:07:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302103,Ionity St. Lorenzen,B116,,,Steiermark,8642,19,AT,EU,19,Austria,47.46866499999908,15.34408299999916,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301715,0E8C7606-93D4-4C77-8A5D-B9623D30F563,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564509, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:06:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302102,Ionity Ansfelden,Haider Straße,,Ansfelden,Oberösterreich,4053,19,AT,EU,19,Austria,48.21099,14.279478,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301714,DFE2D118-EFF2-4894-93FD-91F2FB0DB428,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564508, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:05:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302101,Ionity Eberstalzell,Solarstraße,,,,4653,19,AT,EU,19,Austria,48.039206,13.990725,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301713,8E2FC41E-645D-4536-AB8B-108747AC5657,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564506, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 12, 'Comments': None}, {'ID': 564507, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 200, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",18,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:04:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302100,Ionity Meggenhofen,Innbachtalstraße,,,,4714,19,AT,EU,19,Austria,48.183412,13.785334,,,,,,,0,,
,,,False,2024-07-29T02:49:00Z,301712,6F6D6C00-DC67-4C44-83F6-3507094B842C,,1,,3299.0,,5.0,0.69€/kWh,"[{'ID': 564505, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 350, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6,,,,50,2024-07-29T02:49:00Z,,1,2024-07-23T21:03:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.ionity.eu/,"NO*IOY,NL*IOY,FR*ION,FR*IOY,GB*IOY,IE*IOY,DE*IOY,BE*IOY,CH*IOY,IT*IOY,ES*IOY,HR*IOY,HU*IOY,PL*IOY,CZ*IOY,SK*IOY,AT*IOY,DK*IOY,SE*IOY,FI*IOY,EE*IOY,LV*IOY,LT*IOY Pan-European High-power CCS charging network joint venture of BMW Group, Daimler AG, Ford Motor Company and the Volkswagen Group",,,False,,,,,False,3299.0,Ionity,True,False,False,5.0,Public - Pay At Location,True,True,50,Operational,True,200,Submission Published,302099,Ionity St. Georgen,Seeringstraße,,,Oberösterreich,4880,19,AT,EU,19,Austria,47.929356,13.50094,,,,,,,0,,
,,,False,2024-06-24T05:44:00Z,299136,206F6E4E-BF0F-45C5-A06E-F75F14428E13,,1,,3534.0,,4.0,€ 0.38/kWh; peak 0.42,"[{'ID': 549216, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 16, 'Comments': None}]",16,,,,50,2024-06-24T05:44:00Z,,1,2024-05-19T14:16:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,https://www.tesla.com/en_AU/support/non-tesla-supercharging,Tesla charging including support for non-tesla vehicles,,,False,,,,,False,3534.0,Tesla (including non-tesla),False,True,True,4.0,Public - Membership Required,True,True,50,Operational,True,200,Submission Published,299523,Tesla Supecharger Imst,Industriezone,,Imst,,6460,19,AT,EU,19,Austria,47.218570673354264,10.731638652998186,,,,,,,0,,
