id,lat,lon,amenity,authentication:nfc,capacity,capacity:car,motorcar,operator,operator:wikidata,socket:schuko,socket:schuko:current,socket:schuko:voltage,socket:type2,socket:type2:current,socket:type2:voltage,ref,addr:housenumber,addr:street,addr:postcode,brand,charge,opening_hours,fee
6958221232,54.7982698,-8.2846418,charging_station,N/A,2,N/A,N/A,ESB ecars,Q3050566,N/A,N/A,N/A,2,N/A,N/A,C8KDY,N/A,N/A,N/A,N/A,N/A,N/A,yes
6958225210,54.6360583,-8.4433069,charging_station,N/A,2,N/A,N/A,ESB Group,Q3050566,N/A,N/A,N/A,1,N/A,N/A,C7FP7,N/A,N/A,N/A,ecars,N/A,N/A,yes
6958236004,54.9502905,-8.362026,charging_station,N/A,2,N/A,N/A,ESB Group,Q3050566,N/A,N/A,N/A,1,N/A,N/A,C61M0,N/A,N/A,N/A,ecars,N/A,N/A,yes
9340799507,55.0376934,-8.3424344,charging_station,N/A,4,N/A,N/A,EVBox,Q28406392,N/A,N/A,N/A,4,N/A,N/A,EVB-P20361821,N/A,N/A,N/A,N/A,N/A,N/A,yes
3009407080,54.6967241,-8.0539917,charging_station,N/A,4,N/A,N/A,Harvey's Point,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,"Tesla, Inc.",N/A,N/A,no
6955828298,54.6516248,-8.1129514,charging_station,N/A,2,N/A,N/A,ESB ecars,Q3050566,N/A,N/A,N/A,2,N/A,N/A,C7HXJ,N/A,N/A,N/A,N/A,N/A,N/A,yes
6957345503,54.7980168,-7.7833855,charging_station,N/A,2,N/A,N/A,ESB ecars,Q3050566,N/A,N/A,N/A,2,N/A,N/A,C8TU0,N/A,N/A,N/A,N/A,N/A,N/A,yes
8567698074,54.6876558,-8.0661277,charging_station,N/A,4,N/A,N/A,Lough Eske Castle,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,"Tesla, Inc.",N/A,N/A,no
8567698075,54.6587365,-8.1191504,charging_station,N/A,3,N/A,N/A,Mill Park Hotel,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,"Tesla, Inc.",N/A,N/A,no
8978273440,54.6584371,-8.0878563,charging_station,N/A,2,N/A,N/A,EasyGo,Q110158632,N/A,N/A,N/A,2,N/A,N/A,IE*EGO0149,N/A,N/A,N/A,Lidl,N/A,N/A,yes
11688477131,54.6592407,-8.0899588,charging_station,N/A,4,N/A,yes,ESB Group,Q3050566,N/A,N/A,N/A,N/A,N/A,N/A,CD1T7;CD0B3,N/A,N/A,N/A,ESB ecars,N/A,24/7,N/A
1257229728,,,charging_station,N/A,4,N/A,N/A,ESB Group,Q3050566,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,ESB ecars,N/A,N/A,yes
